Date,category,Member_number
31/01/2024,Produce,M0404
31/01/2024,Snacks,M0370
31/01/2024,Beverages,M0334
31/01/2024,Frozen,M0130
31/01/2024,Bakery,M0457
01/02/2024,Produce,M0086
01/02/2024,Produce,M0175
01/02/2024,Snacks,M0290
01/02/2024,Frozen,M0193
01/02/2024,Bakery,M0311
01/02/2024,Snacks,M0119
01/02/2024,Produce,M0218
01/02/2024,Produce,M0427
01/02/2024,Personal Care,M0458
01/02/2024,Frozen,M0414
01/02/2024,Produce,M0114
01/02/2024,Frozen,M0466
01/02/2024,Canned Goods,M0145
01/02/2024,Household,M0026
01/02/2024,Snacks,M0136
01/02/2024,Snacks,M0303
01/02/2024,Snacks,M0232
01/02/2024,Canned Goods,M0369
01/02/2024,Produce,M0076
01/02/2024,Produce,M0475
01/02/2024,Bakery,M0328
01/02/2024,Canned Goods,M0345
01/02/2024,Produce,M0302
01/02/2024,Canned Goods,M0452
01/02/2024,Frozen,M0289
01/02/2024,Produce,M0001
01/02/2024,Canned Goods,M0147
01/02/2024,Snacks,M0287
01/02/2024,Household,M0464
02/02/2024,Beverages,M0221
02/02/2024,Bakery,M0154
02/02/2024,Produce,M0153
02/02/2024,Beverages,M0012
02/02/2024,Bakery,M0133
02/02/2024,Household,M0482
02/02/2024,Personal Care,M0304
02/02/2024,Dairy,M0293
02/02/2024,Produce,M0463
02/02/2024,Bakery,M0300
02/02/2024,Produce,M0228
02/02/2024,Canned Goods,M0271
02/02/2024,Dairy,M0043
02/02/2024,Frozen,M0432
02/02/2024,Snacks,M0343
02/02/2024,Household,M0326
02/02/2024,Household,M0302
02/02/2024,Bakery,M0498
02/02/2024,Household,M0364
02/02/2024,Snacks,M0379
02/02/2024,Bakery,M0427
02/02/2024,Canned Goods,M0493
02/02/2024,Bakery,M0021
02/02/2024,Canned Goods,M0407
02/02/2024,Beverages,M0107
02/02/2024,Beverages,M0336
02/02/2024,Snacks,M0303
02/02/2024,Beverages,M0117
02/02/2024,Beverages,M0124
02/02/2024,Beverages,M0399
02/02/2024,Snacks,M0281
02/02/2024,Produce,M0292
02/02/2024,Beverages,M0203
02/02/2024,Produce,M0051
02/02/2024,Canned Goods,M0271
02/02/2024,Dairy,M0324
02/02/2024,Snacks,M0277
02/02/2024,Beverages,M0141
02/02/2024,Frozen,M0470
02/02/2024,Meat,M0275
02/02/2024,Household,M0290
03/02/2024,Beverages,M0220
03/02/2024,Canned Goods,M0393
03/02/2024,Frozen,M0026
03/02/2024,Beverages,M0009
03/02/2024,Beverages,M0271
03/02/2024,Produce,M0010
03/02/2024,Dairy,M0472
03/02/2024,Snacks,M0378
03/02/2024,Personal Care,M0121
03/02/2024,Meat,M0125
03/02/2024,Beverages,M0170
03/02/2024,Produce,M0072
03/02/2024,Meat,M0152
03/02/2024,Meat,M0208
03/02/2024,Produce,M0049
03/02/2024,Bakery,M0154
03/02/2024,Meat,M0347
03/02/2024,Produce,M0293
03/02/2024,Household,M0068
03/02/2024,Snacks,M0050
03/02/2024,Produce,M0152
03/02/2024,Meat,M0019
03/02/2024,Snacks,M0100
03/02/2024,Beverages,M0060
03/02/2024,Produce,M0167
03/02/2024,Produce,M0202
03/02/2024,Canned Goods,M0345
03/02/2024,Snacks,M0146
04/02/2024,Snacks,M0487
04/02/2024,Produce,M0196
04/02/2024,Bakery,M0269
04/02/2024,Household,M0049
04/02/2024,Snacks,M0316
04/02/2024,Beverages,M0130
04/02/2024,Produce,M0444
04/02/2024,Bakery,M0005
04/02/2024,Bakery,M0428
04/02/2024,Produce,M0027
04/02/2024,Canned Goods,M0160
04/02/2024,Bakery,M0149
04/02/2024,Canned Goods,M0264
04/02/2024,Produce,M0230
04/02/2024,Produce,M0200
04/02/2024,Bakery,M0050
04/02/2024,Beverages,M0067
04/02/2024,Canned Goods,M0300
04/02/2024,Snacks,M0381
04/02/2024,Snacks,M0058
04/02/2024,Dairy,M0259
04/02/2024,Produce,M0342
04/02/2024,Bakery,M0326
04/02/2024,Meat,M0130
04/02/2024,Beverages,M0215
04/02/2024,Bakery,M0172
04/02/2024,Household,M0258
04/02/2024,Dairy,M0102
04/02/2024,Bakery,M0209
04/02/2024,Canned Goods,M0291
04/02/2024,Beverages,M0354
04/02/2024,Snacks,M0471
04/02/2024,Snacks,M0286
04/02/2024,Bakery,M0116
05/02/2024,Frozen,M0121
05/02/2024,Produce,M0286
05/02/2024,Canned Goods,M0149
05/02/2024,Produce,M0084
05/02/2024,Beverages,M0454
05/02/2024,Produce,M0406
05/02/2024,Snacks,M0466
05/02/2024,Dairy,M0456
05/02/2024,Bakery,M0231
05/02/2024,Canned Goods,M0288
05/02/2024,Meat,M0161
05/02/2024,Frozen,M0272
05/02/2024,Bakery,M0460
05/02/2024,Snacks,M0038
05/02/2024,Produce,M0500
05/02/2024,Personal Care,M0226
05/02/2024,Frozen,M0142
05/02/2024,Beverages,M0292
06/02/2024,Snacks,M0130
06/02/2024,Produce,M0419
06/02/2024,Frozen,M0466
06/02/2024,Beverages,M0206
06/02/2024,Bakery,M0276
06/02/2024,Snacks,M0466
06/02/2024,Snacks,M0256
06/02/2024,Beverages,M0266
06/02/2024,Snacks,M0025
06/02/2024,Household,M0450
06/02/2024,Snacks,M0281
06/02/2024,Personal Care,M0253
06/02/2024,Meat,M0310
06/02/2024,Produce,M0289
06/02/2024,Frozen,M0164
06/02/2024,Produce,M0095
06/02/2024,Meat,M0270
06/02/2024,Snacks,M0321
06/02/2024,Household,M0110
06/02/2024,Household,M0336
06/02/2024,Meat,M0310
06/02/2024,Meat,M0238
06/02/2024,Bakery,M0381
06/02/2024,Produce,M0436
06/02/2024,Snacks,M0387
06/02/2024,Produce,M0483
07/02/2024,Snacks,M0190
07/02/2024,Produce,M0494
07/02/2024,Produce,M0371
07/02/2024,Produce,M0263
07/02/2024,Frozen,M0080
07/02/2024,Beverages,M0400
07/02/2024,Frozen,M0252
07/02/2024,Snacks,M0097
07/02/2024,Bakery,M0260
07/02/2024,Snacks,M0260
07/02/2024,Snacks,M0103
07/02/2024,Produce,M0040
07/02/2024,Canned Goods,M0273
07/02/2024,Produce,M0101
07/02/2024,Beverages,M0359
07/02/2024,Canned Goods,M0380
07/02/2024,Produce,M0308
07/02/2024,Produce,M0221
07/02/2024,Dairy,M0308
07/02/2024,Snacks,M0420
07/02/2024,Produce,M0124
07/02/2024,Personal Care,M0422
07/02/2024,Produce,M0231
07/02/2024,Canned Goods,M0178
07/02/2024,Personal Care,M0063
07/02/2024,Bakery,M0485
07/02/2024,Produce,M0116
07/02/2024,Produce,M0191
08/02/2024,Snacks,M0232
08/02/2024,Snacks,M0227
08/02/2024,Meat,M0233
08/02/2024,Dairy,M0221
08/02/2024,Dairy,M0436
08/02/2024,Produce,M0413
08/02/2024,Snacks,M0422
08/02/2024,Snacks,M0042
08/02/2024,Produce,M0021
08/02/2024,Bakery,M0042
08/02/2024,Dairy,M0397
08/02/2024,Produce,M0113
08/02/2024,Beverages,M0105
08/02/2024,Produce,M0192
08/02/2024,Produce,M0017
08/02/2024,Bakery,M0120
08/02/2024,Personal Care,M0393
08/02/2024,Meat,M0425
08/02/2024,Frozen,M0129
08/02/2024,Snacks,M0130
08/02/2024,Produce,M0060
08/02/2024,Beverages,M0048
08/02/2024,Snacks,M0029
08/02/2024,Meat,M0097
08/02/2024,Produce,M0010
08/02/2024,Snacks,M0242
08/02/2024,Produce,M0314
08/02/2024,Bakery,M0444
08/02/2024,Dairy,M0232
09/02/2024,Canned Goods,M0450
09/02/2024,Household,M0463
09/02/2024,Canned Goods,M0434
09/02/2024,Beverages,M0451
09/02/2024,Produce,M0049
09/02/2024,Snacks,M0292
09/02/2024,Produce,M0382
09/02/2024,Dairy,M0324
09/02/2024,Snacks,M0078
09/02/2024,Canned Goods,M0105
09/02/2024,Produce,M0169
09/02/2024,Produce,M0217
09/02/2024,Dairy,M0378
09/02/2024,Produce,M0119
09/02/2024,Produce,M0190
09/02/2024,Produce,M0255
09/02/2024,Frozen,M0370
09/02/2024,Dairy,M0266
09/02/2024,Bakery,M0149
09/02/2024,Bakery,M0164
09/02/2024,Bakery,M0140
09/02/2024,Dairy,M0347
09/02/2024,Canned Goods,M0488
09/02/2024,Produce,M0258
09/02/2024,Produce,M0374
09/02/2024,Produce,M0269
09/02/2024,Canned Goods,M0181
09/02/2024,Dairy,M0160
09/02/2024,Bakery,M0351
09/02/2024,Produce,M0400
09/02/2024,Produce,M0288
09/02/2024,Frozen,M0288
09/02/2024,Bakery,M0380
09/02/2024,Dairy,M0226
09/02/2024,Canned Goods,M0011
10/02/2024,Beverages,M0238
10/02/2024,Produce,M0135
10/02/2024,Snacks,M0151
10/02/2024,Beverages,M0236
10/02/2024,Snacks,M0224
10/02/2024,Produce,M0203
10/02/2024,Bakery,M0256
10/02/2024,Frozen,M0086
10/02/2024,Canned Goods,M0150
10/02/2024,Snacks,M0235
10/02/2024,Produce,M0345
10/02/2024,Personal Care,M0022
10/02/2024,Canned Goods,M0348
10/02/2024,Bakery,M0285
10/02/2024,Household,M0269
10/02/2024,Bakery,M0466
10/02/2024,Beverages,M0258
10/02/2024,Canned Goods,M0029
10/02/2024,Bakery,M0213
10/02/2024,Personal Care,M0463
10/02/2024,Dairy,M0436
11/02/2024,Snacks,M0075
11/02/2024,Meat,M0400
11/02/2024,Dairy,M0243
11/02/2024,Beverages,M0223
11/02/2024,Beverages,M0070
11/02/2024,Snacks,M0312
11/02/2024,Bakery,M0211
11/02/2024,Beverages,M0101
11/02/2024,Canned Goods,M0186
11/02/2024,Household,M0132
11/02/2024,Canned Goods,M0111
11/02/2024,Dairy,M0381
11/02/2024,Produce,M0132
11/02/2024,Snacks,M0020
11/02/2024,Produce,M0394
11/02/2024,Bakery,M0024
11/02/2024,Dairy,M0227
11/02/2024,Personal Care,M0154
11/02/2024,Produce,M0293
11/02/2024,Snacks,M0230
11/02/2024,Meat,M0469
11/02/2024,Produce,M0310
11/02/2024,Beverages,M0488
11/02/2024,Dairy,M0359
11/02/2024,Beverages,M0405
11/02/2024,Produce,M0202
11/02/2024,Bakery,M0038
11/02/2024,Dairy,M0430
11/02/2024,Beverages,M0260
11/02/2024,Produce,M0188
11/02/2024,Dairy,M0057
11/02/2024,Produce,M0429
11/02/2024,Dairy,M0020
11/02/2024,Produce,M0273
11/02/2024,Frozen,M0119
11/02/2024,Snacks,M0071
12/02/2024,Produce,M0240
12/02/2024,Beverages,M0047
12/02/2024,Beverages,M0475
12/02/2024,Beverages,M0399
12/02/2024,Beverages,M0198
12/02/2024,Canned Goods,M0047
12/02/2024,Meat,M0078
12/02/2024,Bakery,M0124
12/02/2024,Meat,M0075
12/02/2024,Snacks,M0359
12/02/2024,Produce,M0137
12/02/2024,Produce,M0090
12/02/2024,Bakery,M0400
12/02/2024,Dairy,M0325
12/02/2024,Canned Goods,M0500
12/02/2024,Dairy,M0061
12/02/2024,Snacks,M0138
12/02/2024,Snacks,M0050
12/02/2024,Produce,M0259
12/02/2024,Bakery,M0461
12/02/2024,Snacks,M0107
12/02/2024,Produce,M0113
12/02/2024,Bakery,M0350
12/02/2024,Beverages,M0254
12/02/2024,Dairy,M0118
12/02/2024,Personal Care,M0493
12/02/2024,Frozen,M0198
12/02/2024,Canned Goods,M0337
12/02/2024,Snacks,M0365
12/02/2024,Canned Goods,M0051
13/02/2024,Snacks,M0466
13/02/2024,Household,M0160
13/02/2024,Meat,M0248
13/02/2024,Produce,M0203
13/02/2024,Meat,M0148
13/02/2024,Snacks,M0472
13/02/2024,Snacks,M0143
13/02/2024,Produce,M0432
13/02/2024,Produce,M0199
13/02/2024,Dairy,M0405
13/02/2024,Snacks,M0426
13/02/2024,Snacks,M0154
13/02/2024,Dairy,M0492
13/02/2024,Dairy,M0376
13/02/2024,Produce,M0384
13/02/2024,Beverages,M0142
13/02/2024,Produce,M0313
13/02/2024,Dairy,M0165
13/02/2024,Canned Goods,M0314
13/02/2024,Frozen,M0021
13/02/2024,Produce,M0082
13/02/2024,Produce,M0069
13/02/2024,Bakery,M0131
13/02/2024,Bakery,M0087
13/02/2024,Bakery,M0218
13/02/2024,Household,M0421
13/02/2024,Bakery,M0472
13/02/2024,Bakery,M0305
13/02/2024,Dairy,M0403
13/02/2024,Snacks,M0371
13/02/2024,Dairy,M0345
13/02/2024,Produce,M0341
13/02/2024,Snacks,M0384
13/02/2024,Produce,M0396
13/02/2024,Produce,M0445
13/02/2024,Household,M0425
13/02/2024,Produce,M0161
13/02/2024,Beverages,M0178
13/02/2024,Snacks,M0117
13/02/2024,Bakery,M0196
13/02/2024,Household,M0383
14/02/2024,Beverages,M0391
14/02/2024,Beverages,M0277
14/02/2024,Produce,M0020
14/02/2024,Household,M0154
14/02/2024,Dairy,M0383
14/02/2024,Produce,M0068
14/02/2024,Canned Goods,M0366
14/02/2024,Beverages,M0372
14/02/2024,Produce,M0214
14/02/2024,Snacks,M0143
14/02/2024,Snacks,M0376
14/02/2024,Produce,M0232
14/02/2024,Frozen,M0213
14/02/2024,Meat,M0079
14/02/2024,Canned Goods,M0214
14/02/2024,Snacks,M0116
14/02/2024,Snacks,M0092
14/02/2024,Canned Goods,M0270
14/02/2024,Beverages,M0411
14/02/2024,Produce,M0381
14/02/2024,Snacks,M0489
14/02/2024,Meat,M0168
14/02/2024,Snacks,M0058
14/02/2024,Produce,M0284
14/02/2024,Dairy,M0026
14/02/2024,Produce,M0369
15/02/2024,Beverages,M0380
15/02/2024,Snacks,M0176
15/02/2024,Produce,M0107
15/02/2024,Canned Goods,M0101
15/02/2024,Meat,M0260
15/02/2024,Snacks,M0478
15/02/2024,Dairy,M0454
15/02/2024,Frozen,M0366
15/02/2024,Produce,M0246
15/02/2024,Beverages,M0275
15/02/2024,Bakery,M0032
15/02/2024,Meat,M0137
15/02/2024,Beverages,M0012
15/02/2024,Canned Goods,M0395
15/02/2024,Meat,M0302
15/02/2024,Snacks,M0375
15/02/2024,Household,M0016
15/02/2024,Beverages,M0129
15/02/2024,Produce,M0063
15/02/2024,Canned Goods,M0109
15/02/2024,Meat,M0375
15/02/2024,Bakery,M0021
15/02/2024,Meat,M0158
15/02/2024,Household,M0269
15/02/2024,Bakery,M0162
15/02/2024,Personal Care,M0260
15/02/2024,Produce,M0412
15/02/2024,Produce,M0102
15/02/2024,Produce,M0223
15/02/2024,Household,M0059
16/02/2024,Beverages,M0150
16/02/2024,Beverages,M0273
16/02/2024,Dairy,M0325
16/02/2024,Household,M0108
16/02/2024,Produce,M0139
16/02/2024,Dairy,M0350
16/02/2024,Produce,M0271
16/02/2024,Meat,M0347
16/02/2024,Meat,M0419
16/02/2024,Beverages,M0289
16/02/2024,Dairy,M0212
16/02/2024,Bakery,M0381
16/02/2024,Snacks,M0272
16/02/2024,Meat,M0418
16/02/2024,Snacks,M0066
16/02/2024,Bakery,M0483
16/02/2024,Snacks,M0424
16/02/2024,Meat,M0248
16/02/2024,Bakery,M0156
16/02/2024,Produce,M0047
16/02/2024,Dairy,M0423
16/02/2024,Meat,M0454
16/02/2024,Produce,M0201
16/02/2024,Bakery,M0148
16/02/2024,Produce,M0124
16/02/2024,Bakery,M0001
16/02/2024,Snacks,M0456
16/02/2024,Dairy,M0247
16/02/2024,Canned Goods,M0343
16/02/2024,Canned Goods,M0128
17/02/2024,Snacks,M0431
17/02/2024,Bakery,M0500
17/02/2024,Produce,M0398
17/02/2024,Produce,M0120
17/02/2024,Bakery,M0422
17/02/2024,Canned Goods,M0437
17/02/2024,Frozen,M0317
17/02/2024,Household,M0164
17/02/2024,Dairy,M0424
17/02/2024,Dairy,M0465
17/02/2024,Canned Goods,M0286
17/02/2024,Bakery,M0265
17/02/2024,Household,M0320
17/02/2024,Canned Goods,M0161
17/02/2024,Beverages,M0376
17/02/2024,Produce,M0308
17/02/2024,Snacks,M0089
17/02/2024,Snacks,M0142
17/02/2024,Household,M0203
17/02/2024,Beverages,M0309
17/02/2024,Snacks,M0227
17/02/2024,Personal Care,M0489
17/02/2024,Produce,M0443
17/02/2024,Snacks,M0334
17/02/2024,Produce,M0222
17/02/2024,Dairy,M0041
17/02/2024,Household,M0196
17/02/2024,Bakery,M0068
17/02/2024,Meat,M0476
17/02/2024,Bakery,M0264
17/02/2024,Household,M0002
17/02/2024,Dairy,M0361
17/02/2024,Meat,M0125
17/02/2024,Produce,M0110
17/02/2024,Frozen,M0086
17/02/2024,Dairy,M0425
17/02/2024,Bakery,M0120
17/02/2024,Meat,M0127
17/02/2024,Bakery,M0255
18/02/2024,Meat,M0361
18/02/2024,Produce,M0147
18/02/2024,Beverages,M0026
18/02/2024,Personal Care,M0308
18/02/2024,Meat,M0093
18/02/2024,Beverages,M0406
18/02/2024,Produce,M0232
18/02/2024,Meat,M0021
18/02/2024,Beverages,M0307
18/02/2024,Produce,M0038
18/02/2024,Produce,M0276
18/02/2024,Household,M0157
18/02/2024,Canned Goods,M0179
18/02/2024,Meat,M0132
18/02/2024,Household,M0311
18/02/2024,Beverages,M0455
18/02/2024,Snacks,M0348
18/02/2024,Snacks,M0028
18/02/2024,Bakery,M0260
18/02/2024,Snacks,M0406
18/02/2024,Dairy,M0076
19/02/2024,Frozen,M0382
19/02/2024,Beverages,M0233
19/02/2024,Dairy,M0265
19/02/2024,Snacks,M0344
19/02/2024,Canned Goods,M0037
19/02/2024,Produce,M0305
19/02/2024,Bakery,M0041
19/02/2024,Snacks,M0017
19/02/2024,Snacks,M0344
19/02/2024,Produce,M0277
19/02/2024,Produce,M0307
19/02/2024,Bakery,M0059
19/02/2024,Personal Care,M0423
19/02/2024,Bakery,M0183
19/02/2024,Snacks,M0041
19/02/2024,Produce,M0039
19/02/2024,Beverages,M0397
19/02/2024,Bakery,M0192
19/02/2024,Produce,M0267
19/02/2024,Snacks,M0494
19/02/2024,Produce,M0147
19/02/2024,Produce,M0395
19/02/2024,Produce,M0333
19/02/2024,Produce,M0127
19/02/2024,Produce,M0046
19/02/2024,Bakery,M0045
19/02/2024,Meat,M0001
19/02/2024,Beverages,M0168
19/02/2024,Snacks,M0108
19/02/2024,Bakery,M0019
20/02/2024,Dairy,M0210
20/02/2024,Beverages,M0051
20/02/2024,Bakery,M0118
20/02/2024,Meat,M0201
20/02/2024,Frozen,M0377
20/02/2024,Meat,M0039
20/02/2024,Produce,M0028
20/02/2024,Canned Goods,M0259
20/02/2024,Produce,M0084
20/02/2024,Bakery,M0454
20/02/2024,Produce,M0155
20/02/2024,Beverages,M0117
20/02/2024,Canned Goods,M0002
20/02/2024,Produce,M0093
20/02/2024,Snacks,M0166
20/02/2024,Snacks,M0387
20/02/2024,Snacks,M0400
20/02/2024,Produce,M0350
20/02/2024,Snacks,M0296
20/02/2024,Dairy,M0258
20/02/2024,Produce,M0081
20/02/2024,Produce,M0425
20/02/2024,Bakery,M0268
20/02/2024,Frozen,M0419
20/02/2024,Canned Goods,M0235
20/02/2024,Canned Goods,M0321
20/02/2024,Snacks,M0311
20/02/2024,Beverages,M0301
20/02/2024,Produce,M0463
21/02/2024,Beverages,M0360
21/02/2024,Bakery,M0075
21/02/2024,Dairy,M0048
21/02/2024,Canned Goods,M0160
21/02/2024,Meat,M0313
21/02/2024,Canned Goods,M0118
21/02/2024,Snacks,M0100
21/02/2024,Canned Goods,M0380
21/02/2024,Bakery,M0417
21/02/2024,Bakery,M0408
21/02/2024,Dairy,M0167
21/02/2024,Snacks,M0290
21/02/2024,Meat,M0440
21/02/2024,Meat,M0156
21/02/2024,Meat,M0421
21/02/2024,Household,M0007
21/02/2024,Snacks,M0196
22/02/2024,Snacks,M0397
22/02/2024,Snacks,M0162
22/02/2024,Produce,M0365
22/02/2024,Snacks,M0342
22/02/2024,Meat,M0309
22/02/2024,Beverages,M0379
22/02/2024,Produce,M0343
22/02/2024,Meat,M0435
22/02/2024,Beverages,M0387
22/02/2024,Meat,M0042
22/02/2024,Beverages,M0354
22/02/2024,Beverages,M0416
22/02/2024,Produce,M0109
22/02/2024,Produce,M0051
22/02/2024,Personal Care,M0250
22/02/2024,Bakery,M0497
22/02/2024,Personal Care,M0341
22/02/2024,Beverages,M0430
22/02/2024,Produce,M0383
22/02/2024,Produce,M0492
22/02/2024,Produce,M0021
22/02/2024,Frozen,M0300
22/02/2024,Snacks,M0139
22/02/2024,Snacks,M0359
22/02/2024,Bakery,M0324
22/02/2024,Produce,M0499
22/02/2024,Snacks,M0385
22/02/2024,Produce,M0092
22/02/2024,Meat,M0447
22/02/2024,Snacks,M0280
22/02/2024,Snacks,M0125
22/02/2024,Snacks,M0483
22/02/2024,Snacks,M0397
22/02/2024,Personal Care,M0111
22/02/2024,Beverages,M0354
22/02/2024,Produce,M0139
22/02/2024,Beverages,M0484
22/02/2024,Produce,M0435
22/02/2024,Produce,M0273
22/02/2024,Personal Care,M0099
22/02/2024,Dairy,M0252
22/02/2024,Personal Care,M0338
22/02/2024,Snacks,M0104
23/02/2024,Snacks,M0219
23/02/2024,Dairy,M0082
23/02/2024,Produce,M0092
23/02/2024,Meat,M0435
23/02/2024,Dairy,M0175
23/02/2024,Household,M0239
23/02/2024,Produce,M0260
23/02/2024,Beverages,M0391
23/02/2024,Beverages,M0365
23/02/2024,Bakery,M0163
23/02/2024,Snacks,M0048
23/02/2024,Produce,M0329
23/02/2024,Dairy,M0328
23/02/2024,Beverages,M0116
23/02/2024,Produce,M0429
23/02/2024,Canned Goods,M0337
23/02/2024,Snacks,M0337
23/02/2024,Produce,M0369
23/02/2024,Frozen,M0225
23/02/2024,Frozen,M0352
23/02/2024,Snacks,M0328
23/02/2024,Produce,M0147
23/02/2024,Dairy,M0063
23/02/2024,Snacks,M0294
23/02/2024,Bakery,M0323
23/02/2024,Snacks,M0443
23/02/2024,Beverages,M0325
23/02/2024,Beverages,M0013
23/02/2024,Snacks,M0431
23/02/2024,Beverages,M0494
23/02/2024,Household,M0189
23/02/2024,Snacks,M0287
23/02/2024,Dairy,M0208
23/02/2024,Household,M0114
24/02/2024,Dairy,M0123
24/02/2024,Canned Goods,M0358
24/02/2024,Produce,M0016
24/02/2024,Bakery,M0066
24/02/2024,Bakery,M0424
24/02/2024,Meat,M0145
24/02/2024,Bakery,M0375
24/02/2024,Produce,M0162
24/02/2024,Frozen,M0234
24/02/2024,Produce,M0380
24/02/2024,Personal Care,M0144
24/02/2024,Canned Goods,M0358
24/02/2024,Meat,M0188
24/02/2024,Bakery,M0322
24/02/2024,Produce,M0450
24/02/2024,Dairy,M0474
24/02/2024,Meat,M0013
24/02/2024,Dairy,M0184
24/02/2024,Produce,M0111
24/02/2024,Dairy,M0415
24/02/2024,Dairy,M0290
24/02/2024,Canned Goods,M0295
24/02/2024,Dairy,M0451
24/02/2024,Meat,M0392
24/02/2024,Beverages,M0215
24/02/2024,Produce,M0462
24/02/2024,Snacks,M0120
24/02/2024,Produce,M0382
24/02/2024,Snacks,M0055
24/02/2024,Snacks,M0027
24/02/2024,Produce,M0118
24/02/2024,Bakery,M0221
24/02/2024,Produce,M0231
24/02/2024,Meat,M0053
24/02/2024,Frozen,M0295
24/02/2024,Produce,M0321
24/02/2024,Frozen,M0401
25/02/2024,Canned Goods,M0325
25/02/2024,Produce,M0428
25/02/2024,Household,M0377
25/02/2024,Snacks,M0320
25/02/2024,Snacks,M0157
25/02/2024,Beverages,M0156
25/02/2024,Canned Goods,M0139
25/02/2024,Produce,M0121
25/02/2024,Canned Goods,M0065
25/02/2024,Bakery,M0107
25/02/2024,Dairy,M0147
25/02/2024,Meat,M0137
25/02/2024,Meat,M0411
25/02/2024,Beverages,M0162
25/02/2024,Beverages,M0428
25/02/2024,Produce,M0452
25/02/2024,Dairy,M0100
25/02/2024,Bakery,M0338
25/02/2024,Snacks,M0399
25/02/2024,Bakery,M0307
25/02/2024,Produce,M0141
25/02/2024,Canned Goods,M0083
25/02/2024,Produce,M0177
25/02/2024,Dairy,M0198
25/02/2024,Bakery,M0112
25/02/2024,Produce,M0056
25/02/2024,Snacks,M0460
25/02/2024,Produce,M0179
25/02/2024,Bakery,M0421
25/02/2024,Canned Goods,M0401
25/02/2024,Produce,M0186
25/02/2024,Meat,M0471
25/02/2024,Produce,M0218
26/02/2024,Meat,M0100
26/02/2024,Canned Goods,M0109
26/02/2024,Produce,M0343
26/02/2024,Bakery,M0173
26/02/2024,Household,M0237
26/02/2024,Produce,M0162
26/02/2024,Bakery,M0393
26/02/2024,Produce,M0216
26/02/2024,Canned Goods,M0264
26/02/2024,Frozen,M0263
26/02/2024,Bakery,M0292
26/02/2024,Snacks,M0274
26/02/2024,Canned Goods,M0003
26/02/2024,Personal Care,M0028
26/02/2024,Produce,M0326
26/02/2024,Snacks,M0492
26/02/2024,Snacks,M0428
26/02/2024,Household,M0149
26/02/2024,Snacks,M0028
26/02/2024,Produce,M0488
26/02/2024,Canned Goods,M0310
26/02/2024,Dairy,M0438
26/02/2024,Produce,M0065
26/02/2024,Meat,M0356
26/02/2024,Produce,M0021
26/02/2024,Beverages,M0252
26/02/2024,Snacks,M0235
26/02/2024,Dairy,M0227
26/02/2024,Snacks,M0013
26/02/2024,Household,M0313
26/02/2024,Dairy,M0049
26/02/2024,Canned Goods,M0118
27/02/2024,Produce,M0461
27/02/2024,Canned Goods,M0135
27/02/2024,Bakery,M0228
27/02/2024,Household,M0111
27/02/2024,Meat,M0307
27/02/2024,Canned Goods,M0457
27/02/2024,Frozen,M0160
27/02/2024,Produce,M0331
27/02/2024,Dairy,M0264
27/02/2024,Bakery,M0225
27/02/2024,Household,M0471
27/02/2024,Bakery,M0217
27/02/2024,Dairy,M0456
27/02/2024,Household,M0045
27/02/2024,Produce,M0214
27/02/2024,Snacks,M0059
27/02/2024,Dairy,M0132
27/02/2024,Snacks,M0104
27/02/2024,Bakery,M0195
27/02/2024,Produce,M0413
27/02/2024,Produce,M0489
27/02/2024,Meat,M0157
27/02/2024,Beverages,M0098
27/02/2024,Produce,M0226
27/02/2024,Snacks,M0412
27/02/2024,Snacks,M0205
27/02/2024,Produce,M0079
27/02/2024,Snacks,M0124
27/02/2024,Bakery,M0471
27/02/2024,Bakery,M0428
27/02/2024,Dairy,M0218
27/02/2024,Bakery,M0004
27/02/2024,Canned Goods,M0090
27/02/2024,Beverages,M0104
27/02/2024,Beverages,M0393
27/02/2024,Canned Goods,M0119
28/02/2024,Bakery,M0308
28/02/2024,Produce,M0361
28/02/2024,Produce,M0459
28/02/2024,Canned Goods,M0248
28/02/2024,Dairy,M0054
28/02/2024,Beverages,M0161
28/02/2024,Produce,M0434
28/02/2024,Meat,M0422
28/02/2024,Canned Goods,M0411
28/02/2024,Snacks,M0226
28/02/2024,Canned Goods,M0015
28/02/2024,Bakery,M0224
28/02/2024,Bakery,M0061
28/02/2024,Household,M0122
28/02/2024,Bakery,M0277
28/02/2024,Snacks,M0046
28/02/2024,Household,M0453
28/02/2024,Canned Goods,M0390
28/02/2024,Produce,M0294
28/02/2024,Produce,M0062
28/02/2024,Produce,M0086
29/02/2024,Produce,M0094
29/02/2024,Snacks,M0321
29/02/2024,Beverages,M0427
29/02/2024,Household,M0039
29/02/2024,Snacks,M0081
29/02/2024,Household,M0187
29/02/2024,Canned Goods,M0084
29/02/2024,Produce,M0088
29/02/2024,Personal Care,M0242
29/02/2024,Beverages,M0342
29/02/2024,Snacks,M0093
29/02/2024,Canned Goods,M0086
29/02/2024,Produce,M0044
29/02/2024,Canned Goods,M0137
29/02/2024,Snacks,M0421
29/02/2024,Snacks,M0074
29/02/2024,Frozen,M0036
29/02/2024,Beverages,M0101
29/02/2024,Produce,M0476
29/02/2024,Snacks,M0156
29/02/2024,Household,M0426
29/02/2024,Produce,M0255
29/02/2024,Produce,M0171
29/02/2024,Produce,M0469
29/02/2024,Produce,M0216
29/02/2024,Meat,M0170
